respondent_id,xyz_vaccine,seasonal_vaccine
27881,0.02,0.72
27882,0.016666666666666666,0.25
27883,0.04,0.15
27884,0.06,0.29333333333333333
27885,0.02,0.04
27886,0.26,0.35
27887,0.74,0.51
27888,0.19,0.47
27889,0.12,0.22
27890,0.07,0.15
27891,0.09,0.61
27892,0.02,0.12
27893,0.01,0.24600000000000002
27894,0.13,0.31
27895,0.11,0.9
27896,0.04,0.47
27897,0.0,0.0
27898,0.04,0.08
27899,0.03,0.69
27900,0.67,0.8320000000000001
27901,0.02,0.04
27902,0.02,0.22
27903,0.12,0.09
27904,0.18,0.36
27905,0.06,0.17
27906,0.12,0.595
27907,0.9,0.88
27908,0.12,0.58
27909,0.2446666666666667,0.23
27910,0.25,0.35
27911,0.72,0.55
27912,0.0,0.59
27913,0.0,0.33
27914,0.03,0.302
27915,0.0,0.49
27916,0.08,0.4
27917,0.04,0.46
27918,0.175,0.8575
27919,0.0,0.43
27920,0.1,0.89
27921,0.03,0.74
27922,0.38,0.78
27923,0.09,0.97
27924,0.09,0.23
27925,0.04,0.03
27926,0.62,0.27
27927,0.1,0.14
27928,0.44,0.74
27929,0.05,0.98
27930,0.17,0.28
27931,0.99,0.9
27932,0.1,0.09
27933,0.0,0.26666666666666666
27934,0.73,0.9
27935,0.24,0.83
27936,0.26,0.79
27937,1.0,0.9733333333333334
27938,0.08,0.12
27939,0.23,0.04
27940,0.0,0.04
27941,0.03,0.19
27942,0.02,0.1
27943,0.01,0.535
27944,0.2375,0.53
27945,0.39949999999999997,0.5038095238095238
27946,0.17,0.07
27947,0.81,0.86
27948,0.0,0.14
27949,0.01,0.16
27950,0.11,0.92
27951,0.78,0.74
27952,0.03,0.8
27953,0.1,0.65
27954,0.04,0.775
27955,0.01,0.78
27956,0.46,0.82
27957,0.02,0.06
27958,0.9,0.6966666666666665
27959,0.17,0.22
27960,0.2,0.54
27961,0.027499999999999997,0.08
27962,0.83,0.89
27963,0.11,0.12
27964,0.0,0.02
27965,0.05,0.17
27966,0.67,0.85
27967,0.04,0.11
27968,0.1,0.56
27969,0.54,0.86
27970,0.04,0.41
27971,0.01,0.6
27972,0.05,0.185
27973,0.52,0.64
27974,0.4,0.53
27975,0.02,0.15
27976,0.37,0.07
27977,0.03,0.12
27978,0.38,0.3311428571428571
27979,0.39,0.68
27980,0.14,0.01
27981,0.05,0.27
27982,0.05,0.72
27983,0.59,0.98
27984,0.1,0.53
27985,0.03,0.6883571428571429
27986,0.59,0.5
27987,0.1742857142857143,0.58
27988,0.17,0.826
27989,0.08,0.5506706349206351
27990,0.07,0.56
27991,0.19,0.47
27992,0.0,0.0
27993,0.0,0.36666666666666664
27994,0.27,0.86
27995,0.05,0.66
27996,0.0,0.06
27997,0.3,0.21
27998,0.1,0.74
27999,0.61,0.87
28000,0.03,0.06
28001,0.0,0.05
28002,0.01,0.05
28003,0.0,0.30233333333333334
28004,0.25,0.44
28005,0.15,0.22
28006,0.06,0.12
28007,0.018333333333333333,0.375
28008,0.01,0.76
28009,0.0,0.39
28010,0.17,0.3
28011,0.0,0.8
28012,0.4066666666666666,0.95
28013,0.66,0.69
28014,0.035,0.36
28015,0.12,0.69
28016,0.76,0.84
28017,0.03,0.1575
28018,0.07,0.8
28019,0.09025,0.16099999999999998
28020,0.02,0.08
28021,0.49,0.71
28022,0.42,0.72
28023,0.54,0.44
28024,0.05,0.34
28025,0.93,0.84
28026,0.01,0.22
28027,0.5116666666666667,0.78
28028,0.24,0.9
28029,0.64,0.68
28030,0.75,1.0
28031,0.05,0.13
28032,0.04,0.67
28033,0.3791666666666667,0.16
28034,0.78,0.61
28035,0.11,0.16
28036,0.0,0.4333333333333333
28037,0.06,0.49
28038,0.02,0.16
28039,0.05,0.42
28040,0.11,0.87
28041,0.21,0.93
28042,0.01,0.06
28043,0.91,0.95
28044,0.1,0.29
28045,0.25,0.63
28046,0.0,0.28
28047,0.23,0.82
28048,0.04,0.12
28049,0.0,0.99
28050,0.0,0.045
28051,0.0,0.81
28052,0.2,0.67
28053,0.01,0.12833333333333333
28054,0.25,0.31
28055,0.26,0.47
28056,0.85,0.91
28057,0.03,0.84
28058,0.02,0.25
28059,0.0,0.32333333333333336
28060,0.05,0.21
28061,0.07,0.17
28062,0.49,0.72
28063,0.01,0.15
28064,0.05583333333333333,0.58
28065,0.06984126984126986,0.09
28066,0.03,0.535
28067,0.11,0.6713333333333332
28068,0.3,0.29
28069,0.03,0.42
28070,0.145,0.69
28071,0.13758333333333334,0.6228333333333333
28072,0.25,0.62
28073,0.01,0.06
28074,0.44,0.18
28075,0.13,0.22
28076,0.0,0.54
28077,0.35,0.22
28078,0.09,0.77
28079,0.44,0.88
28080,0.07,0.3825
28081,0.01,0.62
28082,0.134,0.72
28083,0.01,0.02
28084,0.0,0.08
28085,0.6966666666666668,0.42
28086,0.43414285714285716,0.85
28087,0.06,0.89
28088,0.48,0.5183333333333333
28089,0.03,0.26
28090,0.05,0.45
28091,0.01,0.16
28092,0.03,0.28
28093,0.05,0.31
28094,0.0,0.68
28095,0.81,0.87
28096,0.68,0.8
28097,0.0,0.04
28098,0.016,0.41
28099,0.05,0.19666666666666666
28100,0.604,0.3
28101,0.46,0.86
28102,0.16,0.31
28103,0.01,0.40666666666666673
28104,0.37,0.85
28105,0.0,0.12
28106,0.16833333333333336,0.35
28107,0.05,0.11
28108,0.62,0.6
28109,0.07,0.4
28110,0.28,0.95
28111,0.41,0.48
28112,0.33,0.38
28113,0.04566666666666666,0.5025
28114,0.0,0.02
28115,0.07,0.3669761904761904
28116,0.01,0.4133333333333333
28117,0.07478571428571429,0.22
28118,0.2655,0.28
28119,0.53,0.8375
28120,0.4,0.73
28121,0.5985,0.84
28122,0.0,0.12
28123,0.05,0.16
28124,0.05,0.295
28125,0.08,0.31
28126,0.48,0.52
28127,0.01,0.19
28128,0.01,0.21
28129,0.16,0.87
28130,0.08,0.11333333333333334
28131,0.26,0.26
28132,0.3666666666666667,0.94
28133,0.13,0.9975
28134,0.25,0.45
28135,0.18,0.82
28136,0.04,0.73
28137,0.2602720057720056,0.013333333333333332
28138,0.23,0.66
28139,0.29,0.88
28140,0.6,0.81
28141,0.0,0.04
28142,0.0,0.0
28143,0.31,0.23
28144,0.15,0.9
28145,0.38,0.27
28146,0.08,0.17
28147,0.02,0.56
28148,0.32,0.76
28149,0.0,0.08
28150,0.06,0.77
28151,0.0,0.39
28152,0.17,0.16
28153,0.01,0.06
28154,0.0,0.16
28155,0.06,0.61
28156,0.23,0.69
28157,0.156,0.11166666666666666
28158,0.91,0.98
28159,0.42,0.93
28160,0.01,0.18
28161,0.07,0.65
28162,0.28,0.88
28163,0.33,0.34333333333333327
28164,0.41,0.65
28165,0.01,0.24
28166,0.94,0.99
28167,0.04,0.27
28168,0.45,0.76
28169,0.12,0.27
28170,0.08,0.5
28171,0.04,0.43
28172,0.29,0.88
28173,0.02,0.16
28174,0.04,0.16
28175,0.1,0.685
28176,0.04,0.05
28177,0.01,0.12
28178,0.1,0.5883333333333333
28179,0.14,0.32
28180,0.12,0.19333333333333333
28181,0.26,0.62
28182,0.14,0.43
28183,0.05,0.37
28184,0.0,0.09
28185,0.07,0.29
28186,0.03,0.04
28187,0.2376190476190476,0.68
28188,0.12,0.355
28189,0.0,0.06
28190,0.1,0.37
28191,0.04,0.02
28192,0.07,0.3
28193,0.05,0.86
28194,0.0,0.21
28195,0.56,0.84
28196,0.55,0.9
28197,0.04,0.586
28198,0.3,0.76
28199,0.04,0.55
28200,0.08,0.35
28201,0.13,0.19
28202,0.1,0.69
28203,0.3,0.62
28204,0.01,0.14
28205,0.61,0.29
28206,0.11,0.23
28207,0.65,0.5
28208,0.15,0.32
28209,0.27,0.735
28210,0.02,0.08
28211,0.69,0.5
28212,0.79,0.78
28213,0.7,0.7
28214,0.0,0.24
28215,0.31,0.42
28216,0.17,0.31
28217,0.01,0.03
28218,0.79,0.73
28219,0.18,0.17
28220,0.11,0.46333333333333326
28221,0.12,0.1
28222,0.43,0.69
28223,0.39,0.78
28224,0.01,0.13
28225,0.18,0.63
28226,0.06,0.03
28227,0.39,1.0
28228,0.01,0.65
28229,0.74,0.6066666666666667
28230,0.01,0.06
28231,0.51,0.83
28232,0.78,0.37
28233,0.08,0.13
28234,0.54,0.8533333333333333
28235,0.17,0.17
28236,0.06,0.11
28237,0.08736507936507937,0.19166666666666668
28238,0.26,0.86
28239,0.02,0.69
28240,0.72,0.25
28241,0.0,0.1
28242,0.69,0.76
28243,0.17,0.2275
28244,0.12,0.8016666666666667
28245,0.15,0.63
28246,0.02,0.02
28247,0.2675,0.2
28248,0.03,0.55
28249,0.01,0.3
28250,0.2,0.68
28251,0.47,0.86
28252,0.17,0.29
28253,0.15,0.67
28254,0.21,0.36
28255,0.13,0.4
28256,0.94,0.79
28257,0.03,0.02
28258,0.03,0.15
28259,0.06,0.91
28260,0.22,0.2
28261,0.7066666666666666,0.75
28262,0.07,0.18
28263,0.38285714285714284,0.15749999999999997
28264,0.42599999999999993,0.75
28265,0.14,0.71
28266,0.01,0.02
28267,0.02,0.43
28268,0.0,0.11
28269,0.03,0.21
28270,0.22,0.986
28271,0.45,0.34
28272,0.04,0.6175
28273,0.08,0.43
28274,0.36,0.81
28275,0.06,0.71
28276,0.0425,0.41
28277,0.0,0.02
28278,0.35,0.59
28279,0.92,0.9
28280,0.0,0.07
28281,0.02,0.08
28282,0.01,0.15
28283,0.23,0.36
28284,0.82,0.345
28285,0.29,0.53
28286,0.01,0.66
28287,0.0,0.03
28288,0.05,0.34
28289,0.0,0.03
28290,0.08,0.1
28291,0.685,0.9533333333333335
28292,0.16,0.59
28293,0.05,0.26
28294,0.17,0.87
28295,0.08,0.65
28296,0.51,0.45
28297,0.01,0.1
28298,0.05,0.78
28299,0.07,0.17
28300,0.05,0.39
28301,0.14,0.09
28302,0.08,0.38
28303,1.0,0.93
28304,0.02,0.32
28305,0.01,0.16666666666666663
28306,0.07,0.11
28307,0.11,0.8
28308,0.3,0.92
28309,0.0,0.08
28310,0.055,0.25
28311,0.04,0.89
28312,0.03,0.72
28313,0.0,0.2791666666666667
28314,0.02,0.74
28315,1.0,0.97
28316,0.04,0.25
28317,0.04,0.18
28318,0.0,0.33
28319,0.05,0.2725
28320,0.6260000000000001,0.8191666666666667
28321,0.25,0.95
28322,0.08,0.2
28323,0.06,0.48
28324,0.0,0.82
28325,0.05,0.96
28326,0.37,0.43
28327,0.9085714285714286,0.8
28328,0.15,0.47
28329,0.11,0.76
28330,0.12,0.23
28331,0.0,0.0
28332,0.04,0.03
28333,0.0975,0.48
28334,0.01,0.21
28335,0.01,0.26
28336,0.14833333333333334,0.41
28337,0.11,0.22
28338,0.2,0.22
28339,0.73,0.87
28340,0.28,0.39
28341,0.29,0.94
28342,0.25,0.41
28343,0.58,0.73
28344,0.04,0.41
28345,0.04,0.6766666666666667
28346,0.17916666666666667,0.87
28347,0.35,0.69
28348,0.135,0.67
28349,0.05,0.12
28350,0.914,0.97
28351,0.11,0.56
28352,0.275,0.27
28353,0.64,0.74
28354,0.0,0.06
28355,0.11,0.57
28356,0.01,0.62
28357,0.01,0.02
28358,0.24,0.71
28359,0.03,0.69
28360,0.16,0.7
28361,0.04,0.21
28362,0.08,0.92
28363,0.95,1.0
28364,0.76,1.0
28365,0.01,0.05
28366,0.02,0.27
28367,0.24,0.39333333333333337
28368,0.72,0.82
28369,0.0,0.01
28370,0.39,0.69
28371,0.06,0.08
28372,0.01,0.06
28373,0.03,0.16
28374,0.1,0.21
28375,0.665,0.52
28376,0.11,0.44
28377,0.08,0.08
28378,0.03,0.06
28379,0.0,0.05
28380,0.03,0.2
28381,0.6,0.66
28382,0.4,0.17000000000000004
28383,0.02,0.13833333333333334
28384,0.06,0.24
28385,0.27,0.71
28386,0.07,0.29
28387,0.28,0.81
28388,0.5666666666666668,0.72
28389,0.01,0.04
28390,0.63,0.89
28391,0.02,0.2766666666666666
28392,0.09,0.76
28393,0.01,0.73
28394,0.01,0.57
28395,0.04,0.82
28396,0.006666666666666666,0.08
28397,0.4599999999999999,0.45
28398,0.05,0.1
28399,0.97,0.96
28400,0.02,0.7
28401,0.1,0.19
28402,0.565,0.68
28403,0.61,0.76
28404,0.15,0.78
28405,0.02,0.10333333333333333
28406,0.18,0.08333333333333331
28407,0.63,0.53
28408,0.08,1.0
28409,0.02,0.16
28410,0.95,0.7
28411,0.39,0.165
28412,0.77,0.89
28413,0.36,0.24
28414,0.96,0.99
28415,0.0,0.064
28416,0.01,0.18
28417,0.0,0.18333333333333332
28418,0.32,0.75
28419,0.86,0.81
28420,0.93,0.97
28421,0.08,0.3733333333333333
28422,0.03,0.18
28423,0.0,0.11
28424,0.33,0.43
28425,0.0,0.08
28426,0.03,0.29
28427,0.42,0.24
28428,0.06,0.73
28429,0.17,0.1
28430,0.72,0.61
28431,0.858,0.87
28432,0.02,0.42
28433,0.06,0.45
28434,0.22,0.645
28435,0.14,0.75
28436,0.2445,0.04833333333333333
28437,0.02,0.25
28438,0.04,0.07
28439,0.17,0.16
28440,0.06,0.78
28441,0.87,0.89
28442,0.03,0.8057142857142857
28443,0.8933333333333333,0.96
28444,0.62,0.49
28445,0.18,0.38
28446,0.09,0.11
28447,0.1025,0.62
28448,0.43,0.23833333333333337
28449,0.31,0.53
28450,0.0575,0.75
28451,0.0,0.31
28452,0.0,0.14
28453,0.01,0.37
28454,0.12,0.19
28455,0.99,0.99
28456,0.1,0.39
28457,0.06,0.58
28458,0.05,0.1366666666666667
28459,0.02,0.05
28460,0.0,0.08
28461,0.23,0.28
28462,0.03,0.3
28463,0.29,0.15
28464,0.0,0.46
28465,0.51,0.45
28466,0.14,0.06
28467,0.33,0.53
28468,0.07,0.31
28469,0.18,0.24
28470,0.016,0.25
28471,0.05,0.8
28472,0.0,0.6325
28473,0.01,0.2
28474,0.07,0.35
28475,0.89,0.78
28476,0.03,0.13
28477,0.0,0.02
28478,0.08,0.5133333333333333
28479,0.19,0.38
28480,0.0,0.28
28481,0.08,0.39
28482,0.16,0.34
28483,0.11,0.39
28484,0.23,0.65
28485,0.01,0.22
28486,0.08,0.09
28487,0.0,0.1
28488,0.016666666666666666,0.68
28489,0.25,0.29666666666666663
28490,0.01,0.36
28491,0.14,0.49
28492,0.2,0.57
28493,0.06,0.04
28494,0.65,0.61
28495,0.02,0.06
28496,0.1,0.8340000000000001
28497,0.0,0.1
28498,0.0,0.44
28499,0.315,0.63
28500,0.08,0.38
28501,0.18,0.68
28502,0.02,0.20266666666666666
28503,0.21666666666666667,0.13
28504,0.03,0.09
28505,0.01,0.08
28506,0.5975,0.58
28507,0.0,0.05
28508,0.85,0.84
28509,0.07,0.5
28510,0.46,0.45
28511,0.06,0.59
28512,0.0,0.75
28513,0.26,0.64
28514,0.12,0.43
28515,0.0,0.14
28516,0.04,0.3566666666666667
28517,0.07,0.14
28518,0.04,0.77
28519,0.01,0.4
28520,0.06,0.0975
28521,0.23,0.89
28522,0.26,0.63
28523,0.06,0.47
28524,0.2,0.33
28525,0.024428571428571424,0.07
28526,0.09,0.14
28527,0.02,0.59
28528,0.9,0.58
28529,0.08,0.07
28530,0.18,0.89
28531,0.01,0.08
28532,0.02,0.14
28533,0.02,0.15
28534,0.03,0.12
28535,0.0,0.09
28536,0.02,0.46
28537,0.11,0.49
28538,0.93,0.8240000000000001
28539,0.03,0.17
28540,0.01,1.0
28541,0.31,0.88
28542,0.01,0.08
28543,0.01,0.46
28544,0.305,0.49
28545,0.04,0.72
28546,0.16,0.36
28547,0.07,0.5
28548,0.06,0.19
28549,0.11,0.24
28550,0.01,0.45
28551,0.49,0.82
28552,0.24,0.28
28553,0.07,0.44333333333333336
28554,0.01,0.43
28555,0.31,0.573
28556,0.0,0.07
28557,0.23,0.95
28558,0.03,0.82
28559,0.0,0.01
28560,0.34,0.36
28561,0.4675,0.86
28562,0.09,0.19
28563,0.11,0.2383333333333333
28564,0.02,0.09166666666666666
28565,0.15,0.31
28566,0.0,0.25
28567,0.0,0.01
28568,0.02,0.39333333333333337
28569,0.4,0.66
28570,0.0,0.27
28571,0.07,0.21
28572,0.03,0.04
28573,0.8346428571428569,0.96
28574,0.23066666666666666,0.19
28575,0.23,0.56
28576,0.42,0.174
28577,0.14,0.81
28578,0.0,0.05
28579,0.28,0.83
28580,0.6466666666666666,0.41
28581,0.06,0.23
28582,0.14,0.34
28583,0.01,0.61
28584,0.19,0.85
28585,0.17,0.5
28586,0.11,0.17
28587,0.26,0.66
28588,0.32,0.32
28589,0.98,0.85
28590,0.05,0.2
28591,0.94,0.99
28592,0.9,0.96
28593,0.46,0.89
28594,0.0,0.07
28595,0.05,0.71
28596,0.02,0.05
28597,0.06,0.75
28598,0.14,0.16
28599,0.15,0.0
28600,0.07,0.26
28601,0.48,0.89
28602,0.29,0.61
28603,0.4133333333333333,0.33
28604,0.19,0.42
28605,0.03,0.05
28606,0.02,0.13333333333333333
28607,0.0,0.05
28608,0.04,0.16
28609,0.57,0.66
28610,0.41,0.27
28611,0.35,0.19
28612,0.05,0.95
28613,0.08,0.31
28614,0.01,0.04
28615,0.04,0.06250000000000001
28616,0.036000000000000004,0.14333333333333334
28617,0.04,0.13
28618,0.0,0.26
28619,0.1,0.39
28620,0.59,0.65
28621,0.0,0.93
28622,0.93,0.91
28623,0.0,0.595
28624,0.02,0.39
28625,0.07,0.33
28626,0.05,0.68
28627,0.12,0.6
28628,0.0,0.32
28629,0.02,0.08
28630,0.63,0.81
28631,0.06,0.29
28632,0.05,0.28
28633,0.7771428571428571,0.62
28634,0.57,0.51
28635,0.12,0.72
28636,0.03,0.608
28637,0.38,0.81
28638,0.18,0.27
28639,0.06,0.72
28640,0.11,0.57
28641,0.01,0.39
28642,0.11,0.32
28643,0.01,0.33
28644,0.2,0.18
28645,0.08,0.35
28646,0.15,0.23
28647,0.04,0.375
28648,0.02,0.36900000000000005
28649,0.19399999999999998,0.3
28650,0.26,0.12
28651,0.87,0.87
28652,0.02,0.02
28653,0.01,0.7119166666666666
28654,0.19,0.98
28655,0.52,0.86
28656,0.48,0.63
28657,0.05,0.47
28658,0.99,0.95
28659,0.01,0.08
28660,0.6675,0.24
28661,0.54,0.54
28662,0.02,0.08666666666666666
28663,0.12,0.13
28664,0.25916666666666666,0.63
28665,0.2,0.26
28666,0.04,0.19
28667,0.18,0.715
28668,0.14,0.31
28669,0.56,0.8341666666666666
28670,0.09,0.13
28671,0.02,0.1
28672,0.01,0.53
28673,0.27,0.68
28674,0.12,0.25
28675,0.66,0.94
28676,0.13,0.57
28677,0.08,0.77
28678,0.0,0.15
28679,0.38,0.71
28680,0.06,0.5433333333333333
28681,0.4,0.87
28682,0.59,0.97
28683,0.02,0.34
28684,0.0,0.26
28685,0.0,0.22
28686,0.4,0.87
28687,0.01,0.07
28688,0.29,0.83
28689,0.775,0.79
28690,0.07,0.33
28691,0.35,0.6666666666666667
28692,0.06,0.91
28693,0.0,0.98
28694,0.12976190476190477,0.7538333333333332
28695,0.08,0.69
28696,0.02,0.35
28697,0.06,0.56
28698,0.98,0.8266666666666665
28699,0.03,0.56
28700,0.07,0.88
28701,0.06,0.24
28702,0.04,0.12050000000000001
28703,0.02,0.105
28704,0.49333333333333335,0.83
28705,0.29,0.87
28706,0.11,0.29
28707,0.04,0.75
28708,0.26,0.15
28709,0.0,0.05
28710,0.95,0.99
28711,0.73,0.99
28712,0.33,0.39
28713,0.23,0.15
28714,0.6266666666666666,0.63
28715,0.84,0.9
28716,0.09,0.12
28717,0.09,0.62
28718,0.04,0.43
28719,0.1,0.06
28720,0.0,0.05333333333333334
28721,0.0,0.24
28722,0.15,0.55
28723,0.08,0.75
28724,0.05,0.71
28725,0.14,0.53
28726,0.09666666666666668,0.2
28727,0.05,0.29
28728,0.45,0.23
28729,0.17,0.71
28730,0.36,0.32
28731,0.1475,0.56
28732,0.15,0.04
28733,0.02,0.48
28734,0.02,0.53
28735,0.0,0.23333333333333336
28736,0.0,0.18
28737,0.2,0.775
28738,0.05,0.96
28739,0.37,0.42
28740,0.24,0.62
28741,0.04,0.38
28742,0.31,0.12
28743,0.01,0.14
28744,0.06,0.88
28745,0.07,0.99
28746,0.5,0.25
28747,0.05333333333333334,0.89
28748,0.96,0.8366666666666666
28749,0.04,0.43
28750,0.19,0.36
28751,0.35,0.66
28752,0.28,0.445
28753,0.33,0.17
28754,0.48,0.55
28755,0.47,0.77
28756,0.0,0.24
28757,0.03,0.4591666666666667
28758,0.01,0.18
28759,0.04,0.44
28760,0.02,0.07
28761,0.43,0.7
28762,0.33,0.95
28763,0.09,0.54
28764,0.45,0.88
28765,0.03333333333333333,0.54
28766,0.11,0.68
28767,0.17866666666666667,0.46
28768,0.14,0.11
28769,0.7,0.53
28770,0.7033333333333333,0.9216666666666667
28771,0.4,0.82
28772,0.04,0.59
28773,0.07,0.17
28774,0.8745833333333334,0.95
28775,0.02,0.35
28776,0.0425,0.73
28777,0.02,0.145
28778,0.11,0.17
28779,0.61,0.88
28780,0.04,0.06
28781,0.6183333333333333,0.79
28782,0.13,0.99
28783,0.14,0.23
28784,0.12,0.5033333333333334
28785,0.03,0.67
28786,0.05,0.15
28787,0.01,0.08
28788,0.0,0.28
28789,0.26,0.49
28790,0.55,0.72
28791,0.7316666666666666,0.96
28792,0.25083333333333335,0.91
28793,0.84,0.98
28794,0.06,0.05
28795,0.28,0.37
28796,0.0,0.08
28797,0.68,0.91
28798,0.15,0.97
28799,0.02,0.35
28800,0.18,0.1
28801,0.02,0.04
28802,0.19,0.11
28803,0.01,0.8475
28804,0.02,0.995
28805,0.03,0.03
28806,0.7525,0.86
28807,0.03,0.29
28808,0.05,0.06
28809,0.04,0.74
28810,0.08,0.27
28811,0.06288888888888888,0.96
28812,0.04,0.19
28813,0.01,0.2033333333333333
28814,0.09,0.15
28815,0.12,0.15
28816,0.03,0.24333333333333335
28817,0.0,0.37
28818,0.04,0.21
28819,0.14,0.44
28820,0.08,0.08
28821,0.0,0.21
28822,0.05,0.23
28823,0.06,0.78
28824,0.81,0.77
28825,0.06,0.6091190476190476
28826,0.03,0.08
28827,0.3,0.63
28828,0.0,0.49
28829,0.21,0.2
28830,0.05,0.5675
28831,0.01,0.04
28832,0.0,0.5831746031746032
28833,0.11,0.38
28834,0.28,0.65
28835,0.36,0.45
28836,0.02,0.76
28837,0.31916666666666665,0.86
28838,0.21,0.58
28839,0.93,0.92
28840,0.05,0.64
28841,0.01,0.19
28842,0.79,0.33
28843,0.11,0.71
28844,0.01,0.13
28845,0.01,0.03
28846,0.7733333333333334,0.98
28847,0.04,0.07
28848,0.28,0.33
28849,0.24,0.26
28850,0.01,0.18
28851,0.04,0.07
28852,0.16,0.8
28853,0.05,0.08
28854,0.14,0.98
28855,0.01,0.05
28856,0.04,0.48
28857,0.01,0.33333333333333337
28858,0.17,0.3
28859,0.04,0.13
28860,0.24833333333333332,0.37
28861,0.715,0.89
28862,0.31,0.66
28863,0.27,0.945
28864,0.605,0.39
28865,0.12,0.76
28866,0.54,0.5366666666666667
28867,0.01,0.21
28868,0.0,0.04
28869,0.06483333333333334,0.09
28870,0.03,0.11
28871,0.09,0.18
28872,0.03,0.8
28873,0.02,0.13
28874,0.25,0.81
28875,0.14,0.8
28876,0.15,0.43
28877,0.01,0.05
28878,0.02,0.03
28879,0.12,0.39
28880,0.27,0.49
28881,0.07,0.15833333333333333
28882,0.91,0.7892857142857143
28883,0.56,0.67
28884,0.36,0.15
28885,0.18,0.35
28886,0.17,0.15
28887,0.07,0.03
28888,0.023333333333333334,0.22
28889,0.04,0.28
28890,0.03,0.64
28891,0.05,0.01
28892,0.03,0.13
28893,0.12,0.52
28894,0.02,0.11
28895,0.18,0.056666666666666664
28896,0.14,0.18
28897,0.18,0.59
28898,0.01,0.37
28899,0.04,0.435
28900,0.22,0.43
28901,0.12,0.8
28902,0.28,0.36
28903,0.09,0.18
28904,0.15,0.77
28905,0.06,0.77
28906,0.08,0.91
28907,0.0,0.01
28908,0.96,0.9
28909,0.23916666666666664,0.69
28910,0.1,0.7
28911,0.39,0.3
28912,0.08,0.95
28913,0.11,0.48
28914,0.08,0.6766666666666665
28915,0.28,0.13
28916,0.13,0.68
28917,0.16,0.7
28918,0.375,0.92
28919,0.46,0.61
28920,0.45,0.75
28921,0.08,0.65
28922,0.15,0.42
28923,0.8454722222222222,0.797
28924,0.03,0.79
28925,0.4,0.7
28926,0.09,0.24
28927,0.03,0.11
28928,0.67,0.36
28929,0.0,0.09
28930,0.02,0.07
28931,0.23,0.65
28932,0.66,0.24
28933,0.01,0.03
28934,0.18,0.4
28935,0.22,0.65
28936,0.04,0.1
28937,0.09,0.31
28938,0.05,0.2
28939,0.15,0.5883333333333333
28940,0.28,0.54
28941,0.58,0.71
28942,0.05,0.16
28943,0.28,0.53
28944,0.06,0.16333333333333336
28945,0.1,0.25
28946,0.04,0.43
28947,0.25,0.18
28948,0.08,0.69
28949,0.13,0.43
28950,0.04,0.99
28951,0.02,0.04
28952,0.01,0.3
28953,0.0,0.91
28954,0.05,0.34
28955,0.27,0.7040000000000001
28956,0.04,0.49
28957,0.04,0.38
28958,0.1025,0.29
28959,0.2,0.44
28960,0.18,0.7
28961,0.375,0.2
28962,0.59,0.2
28963,0.08,0.42
28964,0.01,0.65
28965,0.43,0.18
28966,0.1,0.08
28967,0.2,0.88
28968,0.04,0.71
28969,0.2,0.18
28970,0.16,0.11
28971,0.04,0.52
28972,0.15,0.92
28973,0.0,0.785
28974,0.06,0.24
28975,0.0,0.34
28976,0.03,0.7
28977,0.04,0.37
28978,0.05,0.25
28979,0.29,0.89
28980,0.13333333333333333,0.07
28981,0.23,0.81
28982,0.11,0.13
28983,0.01,0.01
28984,0.59,0.79
28985,0.06,0.28
28986,0.37,0.5
28987,0.04,0.13
28988,0.28,0.43
28989,0.21,0.99
28990,0.05,0.41
28991,0.49,0.6
28992,0.09,0.06
28993,0.06,0.32
28994,0.11,0.21
28995,0.13,0.67
28996,0.31,0.69
28997,0.22,0.37
28998,0.47,0.64
28999,0.0,0.35
29000,0.91,0.95
29001,0.03,0.22
29002,0.2,0.28
29003,0.31916666666666665,0.53
29004,0.85,0.9
29005,0.01,0.72
29006,0.0,0.04
29007,0.05,0.75
29008,0.18,0.61
29009,0.04,0.46
29010,0.01,0.2
29011,0.1,0.22
29012,0.15,0.625
29013,0.0,0.17469047619047623
29014,0.34450000000000003,0.52
29015,0.03,0.1625
29016,0.18,0.55
29017,0.0,0.88
29018,0.03,0.03
29019,0.05,0.49
29020,0.45,0.63
29021,0.57,0.86
29022,0.16,0.19
29023,0.61,0.8775
29024,0.6545833333333334,0.5200476190476191
29025,0.0,0.325
29026,0.29,0.32
29027,0.785,0.86
29028,0.17,0.32
29029,0.0,0.61
29030,0.01,0.2
29031,0.08,0.17
29032,0.415,0.57
29033,0.1,0.305
29034,0.56,0.57
29035,0.01,0.26
29036,0.21,0.32
29037,0.02,0.89
29038,0.0,0.32
29039,0.11,0.29
29040,0.02,0.06
29041,0.4,0.589047619047619
29042,0.2,0.09
29043,0.03,0.39
29044,0.64,0.6125
29045,0.5,0.37
29046,0.01,0.09
29047,0.182,0.09
29048,0.68,0.91
29049,0.9515476190476191,0.99
29050,0.02,0.49
29051,0.43,0.35166666666666674
29052,0.06,0.07
29053,0.05,0.85
29054,0.0,0.0
29055,0.4,0.84
29056,0.0,0.8366666666666666
